,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 18:12:00,9.533333333333333,-2.577777777777778,-9.355555555555556,5.711111111111111,7.444444444444445,-6.6,9.488888888888889,13.444444444444445,6.022222222222222,-4.088888888888889,0.7777777777777778,-2.488888888888889
2020-09-23 18:13:00,9.466666666666667,-2.533333333333333,-9.133333333333333,5.8,7.6,-6.711111111111111,9.311111111111112,13.533333333333333,6.111111111111111,-3.933333333333333,0.8,-2.3777777777777778
2020-09-23 18:14:00,9.422222222222222,-2.533333333333333,-8.955555555555556,5.866666666666666,7.777777777777778,-6.844444444444444,9.133333333333333,13.6,6.177777777777778,-3.8,0.8222222222222222,-2.2888888888888888
2020-09-23 18:15:00,9.377777777777778,-2.5555555555555554,-8.8,5.911111111111111,7.911111111111111,-7.022222222222222,9.0,13.666666666666666,6.222222222222222,-3.6666666666666665,0.8444444444444444,-2.2222222222222223
2020-09-23 18:16:00,9.355555555555556,-2.577777777777778,-8.622222222222222,6.0,8.022222222222222,-7.222222222222222,8.822222222222223,13.71111111111111,6.222222222222222,-3.5555555555555554,0.8666666666666667,-2.111111111111111
2020-09-23 18:17:00,9.333333333333334,-2.6,-8.488888888888889,6.088888888888889,8.11111111111111,-7.4222222222222225,8.622222222222222,13.755555555555556,6.177777777777778,-3.422222222222222,0.8888888888888888,-2.0
2020-09-23 18:18:00,9.28888888888889,-2.6,-8.311111111111112,6.177777777777778,8.222222222222221,-7.622222222222222,8.444444444444445,13.777777777777779,6.133333333333334,-3.2888888888888888,0.9555555555555556,-1.8666666666666667
2020-09-23 18:19:00,9.222222222222221,-2.6,-8.088888888888889,6.266666666666667,8.311111111111112,-7.777777777777778,8.266666666666667,13.844444444444445,6.111111111111111,-3.1333333333333333,1.0666666666666667,-1.7333333333333334
2020-09-23 18:20:00,9.133333333333333,-2.6222222222222222,-7.866666666666666,6.311111111111111,8.4,-7.933333333333334,8.133333333333333,13.911111111111111,6.111111111111111,-3.0,1.1777777777777778,-1.6222222222222222
2020-09-23 18:21:00,9.088888888888889,-2.6222222222222222,-7.622222222222222,6.333333333333333,8.511111111111111,-8.066666666666666,8.0,13.977777777777778,6.066666666666666,-2.911111111111111,1.2666666666666666,-1.4666666666666666
2020-09-23 18:22:00,9.022222222222222,-2.6444444444444444,-7.377777777777778,6.355555555555555,8.6,-8.177777777777777,7.911111111111111,14.066666666666666,6.066666666666666,-2.8222222222222224,1.4,-1.3555555555555556
2020-09-23 18:23:00,9.0,-2.6222222222222222,-7.111111111111111,6.377777777777778,8.666666666666666,-8.311111111111112,7.844444444444444,14.155555555555555,6.111111111111111,-2.7777777777777777,1.5333333333333334,-1.2444444444444445
2020-09-23 18:24:00,8.977777777777778,-2.577777777777778,-6.844444444444444,6.377777777777778,8.733333333333333,-8.466666666666667,7.822222222222222,14.222222222222221,6.2,-2.7333333333333334,1.6888888888888889,-1.0888888888888888
2020-09-23 18:25:00,8.955555555555556,-2.511111111111111,-6.6,6.377777777777778,8.822222222222223,-8.6,7.8,14.311111111111112,6.266666666666667,-2.7333333333333334,1.8888888888888888,-0.9333333333333333
2020-09-23 18:26:00,8.88888888888889,-2.4444444444444446,-6.4,6.377777777777778,8.911111111111111,-8.71111111111111,7.822222222222222,14.444444444444445,6.355555555555555,-2.7555555555555555,2.088888888888889,-0.8222222222222222
2020-09-23 18:27:00,8.822222222222223,-2.4,-6.177777777777778,6.4,9.0,-8.8,7.866666666666666,14.577777777777778,6.4222222222222225,-2.7777777777777777,2.2888888888888888,-0.7555555555555555
2020-09-23 18:28:00,8.71111111111111,-2.3555555555555556,-5.977777777777778,6.4,9.044444444444444,-8.88888888888889,7.911111111111111,14.755555555555556,6.488888888888889,-2.7555555555555555,2.511111111111111,-0.6888888888888889
2020-09-23 18:29:00,8.6,-2.2666666666666666,-5.777777777777778,6.4222222222222225,9.11111111111111,-8.977777777777778,7.977777777777778,14.955555555555556,6.533333333333333,-2.7111111111111112,2.7555555555555555,-0.6
2020-09-23 18:30:00,8.466666666666667,-2.1555555555555554,-5.622222222222222,6.4222222222222225,9.155555555555555,-9.044444444444444,8.0,15.133333333333333,6.6,-2.7111111111111112,2.9555555555555557,-0.5555555555555556
2020-09-23 18:31:00,8.311111111111112,-2.022222222222222,-5.488888888888889,6.444444444444445,9.155555555555555,-9.155555555555555,7.977777777777778,15.28888888888889,6.711111111111111,-2.7333333333333334,3.1555555555555554,-0.5333333333333333
2020-09-23 18:32:00,8.155555555555555,-1.8888888888888888,-5.311111111111111,6.466666666666667,9.177777777777777,-9.244444444444444,8.0,15.444444444444445,6.8,-2.8,3.3333333333333335,-0.5555555555555556
2020-09-23 18:33:00,7.955555555555556,-1.7333333333333334,-5.133333333333334,6.488888888888889,9.177777777777777,-9.311111111111112,8.0,15.6,6.911111111111111,-2.888888888888889,3.533333333333333,-0.5555555555555556
2020-09-23 18:34:00,7.8,-1.5777777777777777,-5.0,6.511111111111111,9.177777777777777,-9.377777777777778,8.0,15.755555555555556,7.0,-2.977777777777778,3.7111111111111112,-0.5333333333333333
2020-09-23 18:35:00,7.688888888888889,-1.4222222222222223,-4.844444444444444,6.533333333333333,9.177777777777777,-9.466666666666667,8.022222222222222,15.88888888888889,7.111111111111111,-3.022222222222222,3.888888888888889,-0.4666666666666667
2020-09-23 18:36:00,7.6,-1.3111111111111111,-4.688888888888889,6.511111111111111,9.222222222222221,-9.533333333333333,8.088888888888889,16.044444444444444,7.222222222222222,-3.022222222222222,4.022222222222222,-0.4
2020-09-23 18:37:00,7.466666666666667,-1.2,-4.511111111111111,6.533333333333333,9.28888888888889,-9.644444444444444,8.133333333333333,16.2,7.333333333333333,-3.022222222222222,4.155555555555556,-0.3333333333333333
2020-09-23 18:38:00,7.377777777777778,-1.0666666666666667,-4.355555555555555,6.511111111111111,9.355555555555556,-9.755555555555556,8.222222222222221,16.333333333333332,7.488888888888889,-3.0,4.288888888888889,-0.24444444444444444
2020-09-23 18:39:00,7.266666666666667,-0.9111111111111111,-4.177777777777778,6.488888888888889,9.444444444444445,-9.866666666666667,8.333333333333334,16.511111111111113,7.644444444444445,-2.977777777777778,4.444444444444445,-0.13333333333333333
2020-09-23 18:40:00,7.133333333333334,-0.7111111111111111,-4.044444444444444,6.488888888888889,9.533333333333333,-9.955555555555556,8.444444444444445,16.644444444444446,7.7555555555555555,-2.933333333333333,4.6,-0.06666666666666667
2020-09-23 18:41:00,7.0,-0.5111111111111111,-3.8666666666666667,6.488888888888889,9.577777777777778,-10.022222222222222,8.555555555555555,16.822222222222223,7.866666666666666,-2.888888888888889,4.8,0.022222222222222223
2020-09-23 18:42:00,6.866666666666666,-0.3111111111111111,-3.7111111111111112,6.511111111111111,9.644444444444444,-10.066666666666666,8.666666666666666,16.977777777777778,7.955555555555556,-2.8444444444444446,5.044444444444444,0.1111111111111111
2020-09-23 18:43:00,6.688888888888889,-0.15555555555555556,-3.5555555555555554,6.533333333333333,9.733333333333333,-10.088888888888889,8.777777777777779,17.11111111111111,8.044444444444444,-2.8,5.266666666666667,0.2
2020-09-23 18:44:00,6.533333333333333,0.022222222222222223,-3.422222222222222,6.555555555555555,9.777777777777779,-10.11111111111111,8.911111111111111,17.22222222222222,8.133333333333333,-2.7555555555555555,5.466666666666667,0.24444444444444444
2020-09-23 18:45:00,6.4222222222222225,0.17777777777777778,-3.2666666666666666,6.555555555555555,9.8,-10.133333333333333,9.022222222222222,17.333333333333332,8.244444444444444,-2.688888888888889,5.711111111111111,0.24444444444444444
2020-09-23 18:46:00,6.311111111111111,0.3111111111111111,-3.111111111111111,6.555555555555555,9.8,-10.155555555555555,9.133333333333333,17.42222222222222,8.333333333333334,-2.6,5.933333333333334,0.26666666666666666
2020-09-23 18:47:00,6.2,0.4222222222222222,-2.933333333333333,6.511111111111111,9.822222222222223,-10.155555555555555,9.222222222222221,17.533333333333335,8.422222222222222,-2.5555555555555554,6.133333333333334,0.26666666666666666
2020-09-23 18:48:00,6.088888888888889,0.5333333333333333,-2.7555555555555555,6.4222222222222225,9.8,-10.133333333333333,9.28888888888889,17.622222222222224,8.511111111111111,-2.488888888888889,6.355555555555555,0.24444444444444444
2020-09-23 18:49:00,6.0,0.6444444444444445,-2.6,6.333333333333333,9.777777777777779,-10.133333333333333,9.377777777777778,17.711111111111112,8.622222222222222,-2.4,6.6,0.2
2020-09-23 18:50:00,5.933333333333334,0.7333333333333333,-2.422222222222222,6.2,9.777777777777779,-10.11111111111111,9.444444444444445,17.8,8.71111111111111,-2.3333333333333335,6.888888888888889,0.17777777777777778
2020-09-23 18:51:00,5.866666666666666,0.8222222222222222,-2.2,6.066666666666666,9.755555555555556,-10.11111111111111,9.533333333333333,17.88888888888889,8.844444444444445,-2.2444444444444445,7.155555555555556,0.13333333333333333
2020-09-23 18:52:00,5.8,0.8666666666666667,-1.9333333333333333,5.933333333333334,9.755555555555556,-10.088888888888889,9.622222222222222,17.977777777777778,9.0,-2.1555555555555554,7.377777777777778,0.13333333333333333
2020-09-23 18:53:00,5.7555555555555555,0.9333333333333333,-1.711111111111111,5.777777777777778,9.8,-10.066666666666666,9.666666666666666,18.08888888888889,9.11111111111111,-2.0444444444444443,7.5777777777777775,0.08888888888888889
2020-09-23 18:54:00,5.688888888888889,0.9777777777777777,-1.511111111111111,5.666666666666667,9.8,-10.0,9.733333333333333,18.2,9.222222222222221,-1.8888888888888888,7.733333333333333,0.022222222222222223
2020-09-23 18:55:00,5.666666666666667,1.0,-1.3333333333333333,5.555555555555555,9.777777777777779,-9.911111111111111,9.822222222222223,18.31111111111111,9.355555555555556,-1.7333333333333334,7.911111111111111,-0.044444444444444446
2020-09-23 18:56:00,5.6,1.0222222222222221,-1.1111111111111112,5.444444444444445,9.777777777777779,-9.844444444444445,9.911111111111111,18.444444444444443,9.488888888888889,-1.6,8.11111111111111,-0.08888888888888889
2020-09-23 18:57:00,5.555555555555555,1.0444444444444445,-0.9333333333333333,5.311111111111111,9.733333333333333,-9.8,10.044444444444444,18.6,9.622222222222222,-1.4666666666666666,8.333333333333334,-0.13333333333333333
2020-09-23 18:58:00,5.511111111111111,1.0888888888888888,-0.7333333333333333,5.155555555555556,9.644444444444444,-9.733333333333333,10.155555555555555,18.711111111111112,9.777777777777779,-1.288888888888889,8.577777777777778,-0.2
2020-09-23 18:59:00,5.444444444444445,1.1777777777777778,-0.5333333333333333,4.977777777777778,9.533333333333333,-9.666666666666666,10.311111111111112,18.822222222222223,9.911111111111111,-1.0888888888888888,8.822222222222223,-0.28888888888888886
2020-09-23 19:00:00,5.355555555555555,1.2666666666666666,-0.3111111111111111,4.822222222222222,9.466666666666667,-9.6,10.422222222222222,18.91111111111111,10.044444444444444,-0.8666666666666667,9.088888888888889,-0.35555555555555557
2020-09-23 19:01:00,5.288888888888889,1.3555555555555556,-0.1111111111111111,4.666666666666667,9.4,-9.533333333333333,10.533333333333333,19.022222222222222,10.222222222222221,-0.6444444444444445,9.377777777777778,-0.4222222222222222
2020-09-23 19:02:00,5.222222222222222,1.4,0.13333333333333333,4.488888888888889,9.355555555555556,-9.444444444444445,10.666666666666666,19.11111111111111,10.444444444444445,-0.4666666666666667,9.666666666666666,-0.5111111111111111
2020-09-23 19:03:00,5.155555555555556,1.4444444444444444,0.3333333333333333,4.355555555555555,9.266666666666667,-9.355555555555556,10.755555555555556,19.22222222222222,10.688888888888888,-0.3333333333333333,9.911111111111111,-0.5777777777777777
2020-09-23 19:04:00,5.066666666666666,1.4444444444444444,0.5333333333333333,4.2444444444444445,9.177777777777777,-9.311111111111112,10.8,19.31111111111111,10.933333333333334,-0.17777777777777778,10.155555555555555,-0.6444444444444445
2020-09-23 19:05:00,4.977777777777778,1.4444444444444444,0.7111111111111111,4.133333333333334,9.066666666666666,-9.266666666666667,10.822222222222223,19.42222222222222,11.177777777777777,0.0,10.4,-0.7111111111111111
2020-09-23 19:06:00,4.888888888888889,1.4666666666666666,0.8888888888888888,4.066666666666666,8.911111111111111,-9.244444444444444,10.844444444444445,19.533333333333335,11.422222222222222,0.17777777777777778,10.622222222222222,-0.8
2020-09-23 19:07:00,4.8,1.488888888888889,1.0666666666666667,4.0,8.755555555555556,-9.266666666666667,10.822222222222223,19.622222222222224,11.666666666666666,0.3111111111111111,10.8,-0.8444444444444444
2020-09-23 19:08:00,4.688888888888889,1.4666666666666666,1.2222222222222223,3.9555555555555557,8.577777777777778,-9.311111111111112,10.777777777777779,19.666666666666668,11.911111111111111,0.4666666666666667,10.977777777777778,-0.9333333333333333
2020-09-23 19:09:00,4.6,1.4444444444444444,1.3333333333333333,3.9555555555555557,8.4,-9.355555555555556,10.71111111111111,19.755555555555556,12.133333333333333,0.6,11.11111111111111,-1.0444444444444445
2020-09-23 19:10:00,4.533333333333333,1.4,1.4444444444444444,3.977777777777778,8.177777777777777,-9.4,10.622222222222222,19.844444444444445,12.355555555555556,0.7555555555555555,11.2,-1.2
2020-09-23 19:11:00,4.511111111111111,1.3111111111111111,1.5777777777777777,4.0,7.955555555555556,-9.444444444444445,10.511111111111111,19.88888888888889,12.577777777777778,0.9111111111111111,11.266666666666667,-1.3555555555555556
2020-09-23 19:12:00,4.488888888888889,1.2222222222222223,1.6888888888888889,4.0,7.711111111111111,-9.511111111111111,10.355555555555556,19.91111111111111,12.777777777777779,1.0666666666666667,11.377777777777778,-1.4666666666666666
2020-09-23 19:13:00,4.466666666666667,1.1555555555555554,1.8444444444444446,3.977777777777778,7.511111111111111,-9.6,10.177777777777777,19.88888888888889,12.977777777777778,1.1777777777777778,11.444444444444445,-1.5777777777777777
2020-09-23 19:14:00,4.466666666666667,1.0888888888888888,1.9777777777777779,3.933333333333333,7.311111111111111,-9.666666666666666,9.977777777777778,19.866666666666667,13.177777777777777,1.288888888888889,11.488888888888889,-1.711111111111111
2020-09-23 19:15:00,4.444444444444445,1.0444444444444445,2.1555555555555554,3.8666666666666667,7.088888888888889,-9.755555555555556,9.777777777777779,19.88888888888889,13.355555555555556,1.4222222222222223,11.555555555555555,-1.8
2020-09-23 19:16:00,4.4222222222222225,0.9555555555555556,2.3333333333333335,3.8,6.911111111111111,-9.8,9.622222222222222,19.933333333333334,13.533333333333333,1.5555555555555556,11.622222222222222,-1.9111111111111112
2020-09-23 19:17:00,4.4222222222222225,0.8666666666666667,2.511111111111111,3.7111111111111112,6.711111111111111,-9.844444444444445,9.444444444444445,20.0,13.688888888888888,1.7333333333333334,11.688888888888888,-2.0
2020-09-23 19:18:00,4.444444444444445,0.7333333333333333,2.688888888888889,3.6222222222222222,6.511111111111111,-9.933333333333334,9.266666666666667,20.022222222222222,13.822222222222223,1.9333333333333333,11.755555555555556,-2.111111111111111
2020-09-23 19:19:00,4.4222222222222225,0.5777777777777777,2.8666666666666667,3.533333333333333,6.266666666666667,-10.066666666666666,9.088888888888889,20.0,13.977777777777778,2.088888888888889,11.844444444444445,-2.2
2020-09-23 19:20:00,4.355555555555555,0.4222222222222222,3.0444444444444443,3.466666666666667,6.022222222222222,-10.2,8.866666666666667,19.977777777777778,14.088888888888889,2.2222222222222223,11.933333333333334,-2.3333333333333335
2020-09-23 19:21:00,4.288888888888889,0.3111111111111111,3.2,3.4,5.7555555555555555,-10.333333333333334,8.622222222222222,19.933333333333334,14.177777777777777,2.311111111111111,12.066666666666666,-2.466666666666667
2020-09-23 19:22:00,4.222222222222222,0.2222222222222222,3.311111111111111,3.2888888888888888,5.488888888888889,-10.466666666666667,8.377777777777778,19.88888888888889,14.222222222222221,2.4,12.2,-2.6
2020-09-23 19:23:00,4.133333333333334,0.13333333333333333,3.422222222222222,3.2222222222222223,5.222222222222222,-10.644444444444444,8.11111111111111,19.822222222222223,14.266666666666667,2.4444444444444446,12.333333333333334,-2.7333333333333334
2020-09-23 19:24:00,4.066666666666666,0.0,3.533333333333333,3.2,4.911111111111111,-10.777777777777779,7.844444444444444,19.733333333333334,14.311111111111112,2.511111111111111,12.422222222222222,-2.8444444444444446
2020-09-23 19:25:00,4.022222222222222,-0.15555555555555556,3.688888888888889,3.1777777777777776,4.6,-10.933333333333334,7.533333333333333,19.666666666666668,14.377777777777778,2.577777777777778,12.511111111111111,-2.9555555555555557
2020-09-23 19:26:00,4.0,-0.28888888888888886,3.8222222222222224,3.1777777777777776,4.288888888888889,-11.11111111111111,7.222222222222222,19.57777777777778,14.466666666666667,2.6666666666666665,12.577777777777778,-3.066666666666667
2020-09-23 19:27:00,3.977777777777778,-0.4444444444444444,3.977777777777778,3.1555555555555554,4.0,-11.28888888888889,6.888888888888889,19.511111111111113,14.533333333333333,2.7555555555555555,12.6,-3.1777777777777776
2020-09-23 19:28:00,3.9555555555555557,-0.6,4.133333333333334,3.088888888888889,3.6666666666666665,-11.466666666666667,6.5777777777777775,19.444444444444443,14.577777777777778,2.8,12.644444444444444,-3.2666666666666666
2020-09-23 19:29:00,3.933333333333333,-0.7777777777777778,4.311111111111111,3.022222222222222,3.3555555555555556,-11.622222222222222,6.288888888888889,19.377777777777776,14.644444444444444,2.888888888888889,12.71111111111111,-3.311111111111111
2020-09-23 19:30:00,3.8666666666666667,-0.9555555555555556,4.488888888888889,2.9555555555555557,3.0444444444444443,-11.8,6.022222222222222,19.31111111111111,14.688888888888888,2.977777777777778,12.733333333333333,-3.3555555555555556
2020-09-23 19:31:00,3.7777777777777777,-1.0888888888888888,4.622222222222222,2.888888888888889,2.7333333333333334,-12.0,5.7555555555555555,19.244444444444444,14.755555555555556,3.0444444444444443,12.733333333333333,-3.3777777777777778
2020-09-23 19:32:00,3.7111111111111112,-1.2,4.711111111111111,2.8666666666666667,2.4,-12.2,5.488888888888889,19.177777777777777,14.777777777777779,3.1333333333333333,12.755555555555556,-3.4
2020-09-23 19:33:00,3.6444444444444444,-1.3333333333333333,4.7555555555555555,2.888888888888889,2.066666666666667,-12.4,5.266666666666667,19.133333333333333,14.8,3.2,12.8,-3.4444444444444446
2020-09-23 19:34:00,3.5555555555555554,-1.511111111111111,4.8,2.911111111111111,1.7555555555555555,-12.6,5.022222222222222,19.08888888888889,14.8,3.2222222222222223,12.844444444444445,-3.466666666666667
2020-09-23 19:35:00,3.422222222222222,-1.6444444444444444,4.822222222222222,2.933333333333333,1.4222222222222223,-12.777777777777779,4.822222222222222,19.08888888888889,14.844444444444445,3.2222222222222223,12.866666666666667,-3.488888888888889
2020-09-23 19:36:00,3.2666666666666666,-1.7333333333333334,4.822222222222222,2.977777777777778,1.1333333333333333,-12.933333333333334,4.644444444444445,19.066666666666666,14.866666666666667,3.2444444444444445,12.911111111111111,-3.511111111111111
2020-09-23 19:37:00,3.1555555555555554,-1.8,4.822222222222222,2.977777777777778,0.8222222222222222,-13.066666666666666,4.466666666666667,19.08888888888889,14.866666666666667,3.2444444444444445,13.0,-3.577777777777778
2020-09-23 19:38:00,3.022222222222222,-1.9111111111111112,4.822222222222222,2.977777777777778,0.4666666666666667,-13.222222222222221,4.311111111111111,19.11111111111111,14.866666666666667,3.2,13.088888888888889,-3.6
2020-09-23 19:39:00,2.911111111111111,-2.022222222222222,4.866666666666666,2.977777777777778,0.1111111111111111,-13.4,4.177777777777778,19.08888888888889,14.866666666666667,3.1555555555555554,13.2,-3.577777777777778
2020-09-23 19:40:00,2.7777777777777777,-2.111111111111111,4.888888888888889,2.9555555555555557,-0.2222222222222222,-13.577777777777778,4.066666666666666,19.044444444444444,14.844444444444445,3.088888888888889,13.333333333333334,-3.577777777777778
2020-09-23 19:41:00,2.6666666666666665,-2.2222222222222223,4.866666666666666,2.933333333333333,-0.5333333333333333,-13.71111111111111,3.933333333333333,19.0,14.822222222222223,3.0444444444444443,13.488888888888889,-3.577777777777778
2020-09-23 19:42:00,2.533333333333333,-2.3333333333333335,4.866666666666666,2.888888888888889,-0.8,-13.822222222222223,3.7555555555555555,18.955555555555556,14.777777777777779,3.0,13.666666666666666,-3.533333333333333
2020-09-23 19:43:00,2.4444444444444446,-2.466666666666667,4.866666666666666,2.8444444444444446,-1.0222222222222221,-13.955555555555556,3.6,18.955555555555556,14.755555555555556,2.911111111111111,13.844444444444445,-3.488888888888889
2020-09-23 19:44:00,2.3777777777777778,-2.6,4.911111111111111,2.8,-1.2444444444444445,-14.044444444444444,3.422222222222222,18.955555555555556,14.777777777777779,2.8222222222222224,14.044444444444444,-3.4
2020-09-23 19:45:00,2.3333333333333335,-2.7333333333333334,4.933333333333334,2.7111111111111112,-1.488888888888889,-14.133333333333333,3.2444444444444445,18.955555555555556,14.822222222222223,2.7333333333333334,14.266666666666667,-3.3555555555555556
2020-09-23 19:46:00,2.2444444444444445,-2.8666666666666667,4.977777777777778,2.6222222222222222,-1.711111111111111,-14.222222222222221,3.111111111111111,18.91111111111111,14.844444444444445,2.6666666666666665,14.466666666666667,-3.311111111111111
2020-09-23 19:47:00,2.1333333333333333,-3.0,5.022222222222222,2.577777777777778,-1.9333333333333333,-14.355555555555556,2.933333333333333,18.88888888888889,14.866666666666667,2.6444444444444444,14.644444444444444,-3.2444444444444445
2020-09-23 19:48:00,2.022222222222222,-3.1333333333333333,5.066666666666666,2.533333333333333,-2.1555555555555554,-14.511111111111111,2.7555555555555555,18.844444444444445,14.844444444444445,2.6444444444444444,14.822222222222223,-3.2
2020-09-23 19:49:00,1.9111111111111112,-3.2666666666666666,5.111111111111111,2.4444444444444446,-2.3555555555555556,-14.666666666666666,2.6,18.77777777777778,14.822222222222223,2.6222222222222222,15.0,-3.1777777777777776
2020-09-23 19:50:00,1.8444444444444446,-3.4,5.133333333333334,2.4,-2.5555555555555554,-14.844444444444445,2.422222222222222,18.68888888888889,14.777777777777779,2.5555555555555554,15.133333333333333,-3.1333333333333333
2020-09-23 19:51:00,1.7777777777777777,-3.577777777777778,5.133333333333334,2.3555555555555556,-2.7333333333333334,-15.022222222222222,2.2666666666666666,18.622222222222224,14.733333333333333,2.533333333333333,15.266666666666667,-3.088888888888889
2020-09-23 19:52:00,1.711111111111111,-3.7111111111111112,5.111111111111111,2.2888888888888888,-2.911111111111111,-15.177777777777777,2.1555555555555554,18.533333333333335,14.666666666666666,2.533333333333333,15.444444444444445,-3.0444444444444443
2020-09-23 19:53:00,1.6222222222222222,-3.8222222222222224,5.088888888888889,2.2,-3.088888888888889,-15.311111111111112,2.022222222222222,18.444444444444443,14.6,2.511111111111111,15.622222222222222,-3.0
2020-09-23 19:54:00,1.511111111111111,-3.933333333333333,5.066666666666666,2.066666666666667,-3.2222222222222223,-15.466666666666667,1.8666666666666667,18.333333333333332,14.533333333333333,2.488888888888889,15.844444444444445,-2.933333333333333
2020-09-23 19:55:00,1.3777777777777778,-4.022222222222222,5.066666666666666,1.9111111111111112,-3.311111111111111,-15.622222222222222,1.7333333333333334,18.22222222222222,14.511111111111111,2.466666666666667,16.11111111111111,-2.8222222222222224
2020-09-23 19:56:00,1.2,-4.111111111111111,5.066666666666666,1.711111111111111,-3.3555555555555556,-15.777777777777779,1.6,18.133333333333333,14.466666666666667,2.4444444444444446,16.377777777777776,-2.688888888888889
2020-09-23 19:57:00,1.0,-4.2,5.088888888888889,1.511111111111111,-3.3777777777777778,-15.911111111111111,1.4666666666666666,18.022222222222222,14.422222222222222,2.422222222222222,16.622222222222224,-2.5555555555555554
2020-09-23 19:58:00,0.8444444444444444,-4.288888888888889,5.111111111111111,1.3555555555555556,-3.422222222222222,-16.022222222222222,1.3555555555555556,17.933333333333334,14.377777777777778,2.4444444444444446,16.88888888888889,-2.422222222222222
2020-09-23 19:59:00,0.6888888888888889,-4.377777777777778,5.155555555555556,1.2444444444444445,-3.4444444444444446,-16.155555555555555,1.2444444444444445,17.8,14.377777777777778,2.4444444444444446,17.177777777777777,-2.2888888888888888
2020-09-23 20:00:00,0.5777777777777777,-4.511111111111111,5.177777777777778,1.1333333333333333,-3.422222222222222,-16.288888888888888,1.1333333333333333,17.622222222222224,14.377777777777778,2.422222222222222,17.466666666666665,-2.1777777777777776
2020-09-23 20:01:00,0.4888888888888889,-4.644444444444445,5.2,1.0222222222222221,-3.422222222222222,-16.466666666666665,0.9777777777777777,17.444444444444443,14.333333333333334,2.422222222222222,17.755555555555556,-2.066666666666667
2020-09-23 20:02:00,0.4,-4.777777777777778,5.222222222222222,0.8888888888888888,-3.4,-16.666666666666668,0.8,17.244444444444444,14.311111111111112,2.3777777777777778,18.066666666666666,-1.9333333333333333
2020-09-23 20:03:00,0.3333333333333333,-4.888888888888889,5.222222222222222,0.7333333333333333,-3.3777777777777778,-16.822222222222223,0.6,17.044444444444444,14.28888888888889,2.2888888888888888,18.333333333333332,-1.8
2020-09-23 20:04:00,0.28888888888888886,-4.977777777777778,5.266666666666667,0.5555555555555556,-3.3555555555555556,-16.977777777777778,0.4,16.844444444444445,14.266666666666667,2.2,18.555555555555557,-1.711111111111111
2020-09-23 20:05:00,0.28888888888888886,-5.088888888888889,5.288888888888889,0.3333333333333333,-3.3333333333333335,-17.11111111111111,0.2222222222222222,16.666666666666668,14.244444444444444,2.088888888888889,18.733333333333334,-1.6
2020-09-23 20:06:00,0.26666666666666666,-5.222222222222222,5.333333333333333,0.15555555555555556,-3.2888888888888888,-17.244444444444444,0.022222222222222223,16.466666666666665,14.244444444444444,2.0,18.866666666666667,-1.4666666666666666
2020-09-23 20:07:00,0.28888888888888886,-5.355555555555555,5.4222222222222225,0.022222222222222223,-3.2888888888888888,-17.333333333333332,-0.17777777777777778,16.288888888888888,14.28888888888889,1.9333333333333333,18.977777777777778,-1.3555555555555556
2020-09-23 20:08:00,0.3111111111111111,-5.511111111111111,5.488888888888889,-0.15555555555555556,-3.3333333333333335,-17.4,-0.4,16.155555555555555,14.333333333333334,1.8666666666666667,19.044444444444444,-1.2444444444444445
2020-09-23 20:09:00,0.3111111111111111,-5.622222222222222,5.511111111111111,-0.37777777777777777,-3.3555555555555556,-17.466666666666665,-0.6,16.0,14.377777777777778,1.7777777777777777,19.133333333333333,-1.1555555555555554
2020-09-23 20:10:00,0.3111111111111111,-5.733333333333333,5.511111111111111,-0.6222222222222222,-3.3777777777777778,-17.511111111111113,-0.7555555555555555,15.822222222222223,14.422222222222222,1.6888888888888889,19.22222222222222,-1.0222222222222221
2020-09-23 20:11:00,0.26666666666666666,-5.822222222222222,5.488888888888889,-0.8666666666666667,-3.3555555555555556,-17.57777777777778,-0.9111111111111111,15.622222222222222,14.422222222222222,1.5777777777777777,19.333333333333332,-0.8888888888888888
2020-09-23 20:12:00,0.24444444444444444,-5.888888888888889,5.488888888888889,-1.1111111111111112,-3.3333333333333335,-17.644444444444446,-1.0222222222222221,15.4,14.422222222222222,1.488888888888889,19.488888888888887,-0.7555555555555555
2020-09-23 20:13:00,0.24444444444444444,-5.911111111111111,5.466666666666667,-1.3333333333333333,-3.311111111111111,-17.711111111111112,-1.1555555555555554,15.222222222222221,14.444444444444445,1.4444444444444444,19.622222222222224,-0.6222222222222222
2020-09-23 20:14:00,0.2,-5.911111111111111,5.444444444444445,-1.5777777777777777,-3.2666666666666666,-17.755555555555556,-1.3333333333333333,15.066666666666666,14.422222222222222,1.4,19.733333333333334,-0.5333333333333333
2020-09-23 20:15:00,0.2,-5.888888888888889,5.4,-1.8,-3.2,-17.755555555555556,-1.488888888888889,14.88888888888889,14.444444444444445,1.3111111111111111,19.866666666666667,-0.4222222222222222
2020-09-23 20:16:00,0.2,-5.866666666666666,5.4,-2.0,-3.1333333333333333,-17.733333333333334,-1.6888888888888889,14.71111111111111,14.488888888888889,1.2444444444444445,20.022222222222222,-0.3111111111111111
2020-09-23 20:17:00,0.2,-5.866666666666666,5.4,-2.2444444444444445,-3.066666666666667,-17.711111111111112,-1.9111111111111112,14.511111111111111,14.577777777777778,1.2,20.177777777777777,-0.2
